poll_id,source,source_url,date,question_type,question_wording,topic,issue_area,support_pct,oppose_pct,net,sample_size,methodology,population,moe,tags,notes
GSS_2000_natroad,General Social Survey,https://gss.norc.org,2000,spending,Highways and bridges,infrastructure,highways,0.0,12.1,-12.1,2676,in_person,adults,,gss;infrastructure;highways;natroad,GSS variable: natroad. Weighted by wtssall. US adults 18+.
GSS_2002_natroad,General Social Survey,https://gss.norc.org,2002,spending,Highways and bridges,infrastructure,highways,0.0,12.7,-12.7,2664,in_person,adults,,gss;infrastructure;highways;natroad,GSS variable: natroad. Weighted by wtssall. US adults 18+.
GSS_2004_natroad,General Social Survey,https://gss.norc.org,2004,spending,Highways and bridges,infrastructure,highways,0.0,13.2,-13.2,2736,in_person,adults,,gss;infrastructure;highways;natroad,GSS variable: natroad. Weighted by wtssall. US adults 18+.
GSS_2006_natroad,General Social Survey,https://gss.norc.org,2006,spending,Highways and bridges,infrastructure,highways,0.0,11.8,-11.8,2899,in_person,adults,,gss;infrastructure;highways;natroad,GSS variable: natroad. Weighted by wtssall. US adults 18+.
GSS_2008_natroad,General Social Survey,https://gss.norc.org,2008,spending,Highways and bridges,infrastructure,highways,0.0,9.9,-9.9,1957,in_person,adults,,gss;infrastructure;highways;natroad,GSS variable: natroad. Weighted by wtssall. US adults 18+.
GSS_2010_natroad,General Social Survey,https://gss.norc.org,2010,spending,Highways and bridges,infrastructure,highways,0.0,10.6,-10.6,1986,in_person,adults,,gss;infrastructure;highways;natroad,GSS variable: natroad. Weighted by wtssall. US adults 18+.
GSS_2012_natroad,General Social Survey,https://gss.norc.org,2012,spending,Highways and bridges,infrastructure,highways,0.0,12.9,-12.9,1920,in_person,adults,,gss;infrastructure;highways;natroad,GSS variable: natroad. Weighted by wtssall. US adults 18+.
GSS_2014_natroad,General Social Survey,https://gss.norc.org,2014,spending,Highways and bridges,infrastructure,highways,0.0,12.1,-12.1,2482,in_person,adults,,gss;infrastructure;highways;natroad,GSS variable: natroad. Weighted by wtssall. US adults 18+.
GSS_2016_natroad,General Social Survey,https://gss.norc.org,2016,spending,Highways and bridges,infrastructure,highways,0.0,10.1,-10.1,2820,in_person,adults,,gss;infrastructure;highways;natroad,GSS variable: natroad. Weighted by wtssall. US adults 18+.
GSS_2018_natroad,General Social Survey,https://gss.norc.org,2018,spending,Highways and bridges,infrastructure,highways,0.0,9.1,-9.1,2309,in_person,adults,,gss;infrastructure;highways;natroad,GSS variable: natroad. Weighted by wtssall. US adults 18+.
GSS_2021_natroad,General Social Survey,https://gss.norc.org,2021,spending,Highways and bridges,infrastructure,highways,0.0,5.5,-5.5,4004,in_person,adults,,gss;infrastructure;highways;natroad,GSS variable: natroad. Weighted by wtssall. US adults 18+.
GSS_2022_natroad,General Social Survey,https://gss.norc.org,2022,spending,Highways and bridges,infrastructure,highways,0.0,9.6,-9.6,3488,in_person,adults,,gss;infrastructure;highways;natroad,GSS variable: natroad. Weighted by wtssall. US adults 18+.
GSS_2024_natroad,General Social Survey,https://gss.norc.org,2024,spending,Highways and bridges,infrastructure,highways,0.0,9.5,-9.5,3244,in_person,adults,,gss;infrastructure;highways;natroad,GSS variable: natroad. Weighted by wtssall. US adults 18+.
GSS_1984_natsoc,General Social Survey,https://gss.norc.org,1984,spending,Social Security,social_security,social_security,0.0,9.2,-9.2,922,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_1985_natsoc,General Social Survey,https://gss.norc.org,1985,spending,Social Security,social_security,social_security,0.0,6.8,-6.8,1481,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_1986_natsoc,General Social Survey,https://gss.norc.org,1986,spending,Social Security,social_security,social_security,0.0,6.3,-6.3,1419,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_1987_natsoc,General Social Survey,https://gss.norc.org,1987,spending,Social Security,social_security,social_security,0.0,6.4,-6.4,1726,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_1988_natsoc,General Social Survey,https://gss.norc.org,1988,spending,Social Security,social_security,social_security,0.0,5.8,-5.8,1406,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_1989_natsoc,General Social Survey,https://gss.norc.org,1989,spending,Social Security,social_security,social_security,0.0,4.5,-4.5,1454,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_1990_natsoc,General Social Survey,https://gss.norc.org,1990,spending,Social Security,social_security,social_security,0.0,5.9,-5.9,1281,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_1991_natsoc,General Social Survey,https://gss.norc.org,1991,spending,Social Security,social_security,social_security,0.0,4.2,-4.2,1414,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_1993_natsoc,General Social Survey,https://gss.norc.org,1993,spending,Social Security,social_security,social_security,0.0,7.6,-7.6,1492,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_1994_natsoc,General Social Survey,https://gss.norc.org,1994,spending,Social Security,social_security,social_security,0.0,7.3,-7.3,2797,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_1996_natsoc,General Social Survey,https://gss.norc.org,1996,spending,Social Security,social_security,social_security,0.0,8.4,-8.4,2678,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_1998_natsoc,General Social Survey,https://gss.norc.org,1998,spending,Social Security,social_security,social_security,0.0,6.7,-6.7,2658,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_2000_natsoc,General Social Survey,https://gss.norc.org,2000,spending,Social Security,social_security,social_security,0.0,4.9,-4.9,2654,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_2002_natsoc,General Social Survey,https://gss.norc.org,2002,spending,Social Security,social_security,social_security,0.0,4.6,-4.6,2661,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_2004_natsoc,General Social Survey,https://gss.norc.org,2004,spending,Social Security,social_security,social_security,0.0,5.6,-5.6,2702,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_2006_natsoc,General Social Survey,https://gss.norc.org,2006,spending,Social Security,social_security,social_security,0.0,4.8,-4.8,2864,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_2008_natsoc,General Social Survey,https://gss.norc.org,2008,spending,Social Security,social_security,social_security,0.0,5.8,-5.8,1926,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_2010_natsoc,General Social Survey,https://gss.norc.org,2010,spending,Social Security,social_security,social_security,0.0,7.4,-7.4,1948,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_2012_natsoc,General Social Survey,https://gss.norc.org,2012,spending,Social Security,social_security,social_security,0.0,7.8,-7.8,1877,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_2014_natsoc,General Social Survey,https://gss.norc.org,2014,spending,Social Security,social_security,social_security,0.0,6.3,-6.3,2411,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_2016_natsoc,General Social Survey,https://gss.norc.org,2016,spending,Social Security,social_security,social_security,0.0,5.2,-5.2,2756,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_2018_natsoc,General Social Survey,https://gss.norc.org,2018,spending,Social Security,social_security,social_security,0.0,4.5,-4.5,2230,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_2021_natsoc,General Social Survey,https://gss.norc.org,2021,spending,Social Security,social_security,social_security,0.0,4.9,-4.9,4002,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_2022_natsoc,General Social Survey,https://gss.norc.org,2022,spending,Social Security,social_security,social_security,0.0,4.7,-4.7,3425,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_2024_natsoc,General Social Survey,https://gss.norc.org,2024,spending,Social Security,social_security,social_security,0.0,6.0,-6.0,3200,in_person,adults,,gss;social_security;social_security;natsoc,GSS variable: natsoc. Weighted by wtssall. US adults 18+.
GSS_1984_natmass,General Social Survey,https://gss.norc.org,1984,spending,Mass transportation,infrastructure,mass_transit,0.0,12.5,-12.5,881,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_1985_natmass,General Social Survey,https://gss.norc.org,1985,spending,Mass transportation,infrastructure,mass_transit,0.0,13.5,-13.5,1372,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_1986_natmass,General Social Survey,https://gss.norc.org,1986,spending,Mass transportation,infrastructure,mass_transit,0.0,13.7,-13.7,1325,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_1987_natmass,General Social Survey,https://gss.norc.org,1987,spending,Mass transportation,infrastructure,mass_transit,0.0,14.3,-14.3,1609,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_1988_natmass,General Social Survey,https://gss.norc.org,1988,spending,Mass transportation,infrastructure,mass_transit,0.0,11.4,-11.4,1277,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_1989_natmass,General Social Survey,https://gss.norc.org,1989,spending,Mass transportation,infrastructure,mass_transit,0.0,9.7,-9.7,1319,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_1990_natmass,General Social Survey,https://gss.norc.org,1990,spending,Mass transportation,infrastructure,mass_transit,0.0,9.4,-9.4,1196,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_1991_natmass,General Social Survey,https://gss.norc.org,1991,spending,Mass transportation,infrastructure,mass_transit,0.0,10.0,-10.0,1346,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_1993_natmass,General Social Survey,https://gss.norc.org,1993,spending,Mass transportation,infrastructure,mass_transit,0.0,10.9,-10.9,1409,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_1994_natmass,General Social Survey,https://gss.norc.org,1994,spending,Mass transportation,infrastructure,mass_transit,0.0,8.7,-8.7,2694,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_1996_natmass,General Social Survey,https://gss.norc.org,1996,spending,Mass transportation,infrastructure,mass_transit,0.0,11.0,-11.0,2530,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_1998_natmass,General Social Survey,https://gss.norc.org,1998,spending,Mass transportation,infrastructure,mass_transit,0.0,10.7,-10.7,2506,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_2000_natmass,General Social Survey,https://gss.norc.org,2000,spending,Mass transportation,infrastructure,mass_transit,0.0,8.6,-8.6,2517,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_2002_natmass,General Social Survey,https://gss.norc.org,2002,spending,Mass transportation,infrastructure,mass_transit,0.0,10.7,-10.7,2598,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_2004_natmass,General Social Survey,https://gss.norc.org,2004,spending,Mass transportation,infrastructure,mass_transit,0.0,10.5,-10.5,2637,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_2006_natmass,General Social Survey,https://gss.norc.org,2006,spending,Mass transportation,infrastructure,mass_transit,0.0,9.1,-9.1,2777,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_2008_natmass,General Social Survey,https://gss.norc.org,2008,spending,Mass transportation,infrastructure,mass_transit,0.0,8.2,-8.2,1880,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_2010_natmass,General Social Survey,https://gss.norc.org,2010,spending,Mass transportation,infrastructure,mass_transit,0.0,10.1,-10.1,1941,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_2012_natmass,General Social Survey,https://gss.norc.org,2012,spending,Mass transportation,infrastructure,mass_transit,0.0,11.1,-11.1,1820,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_2014_natmass,General Social Survey,https://gss.norc.org,2014,spending,Mass transportation,infrastructure,mass_transit,0.0,9.3,-9.3,2374,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_2016_natmass,General Social Survey,https://gss.norc.org,2016,spending,Mass transportation,infrastructure,mass_transit,0.0,9.2,-9.2,2699,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_2018_natmass,General Social Survey,https://gss.norc.org,2018,spending,Mass transportation,infrastructure,mass_transit,0.0,8.5,-8.5,2195,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_2021_natmass,General Social Survey,https://gss.norc.org,2021,spending,Mass transportation,infrastructure,mass_transit,0.0,8.2,-8.2,3996,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_2022_natmass,General Social Survey,https://gss.norc.org,2022,spending,Mass transportation,infrastructure,mass_transit,0.0,8.4,-8.4,3403,in_person,adults,,gss;infrastructure;mass_transit;natmass,GSS variable: natmass. Weighted by wtssall. US adults 18+.
GSS_1984_natpark,General Social Survey,https://gss.norc.org,1984,spending,Parks and recreation,environment,parks,0.0,6.2,-6.2,940,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_1985_natpark,General Social Survey,https://gss.norc.org,1985,spending,Parks and recreation,environment,parks,0.0,7.4,-7.4,1465,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_1986_natpark,General Social Survey,https://gss.norc.org,1986,spending,Parks and recreation,environment,parks,0.0,6.4,-6.4,1392,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_1987_natpark,General Social Survey,https://gss.norc.org,1987,spending,Parks and recreation,environment,parks,0.0,6.5,-6.5,1727,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_1988_natpark,General Social Survey,https://gss.norc.org,1988,spending,Parks and recreation,environment,parks,0.0,5.8,-5.8,1396,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_1989_natpark,General Social Survey,https://gss.norc.org,1989,spending,Parks and recreation,environment,parks,0.0,5.4,-5.4,1434,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_1990_natpark,General Social Survey,https://gss.norc.org,1990,spending,Parks and recreation,environment,parks,0.0,6.0,-6.0,1271,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_1991_natpark,General Social Survey,https://gss.norc.org,1991,spending,Parks and recreation,environment,parks,0.0,5.3,-5.3,1426,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_1993_natpark,General Social Survey,https://gss.norc.org,1993,spending,Parks and recreation,environment,parks,0.0,6.7,-6.7,1501,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_1994_natpark,General Social Survey,https://gss.norc.org,1994,spending,Parks and recreation,environment,parks,0.0,6.6,-6.6,2831,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_1996_natpark,General Social Survey,https://gss.norc.org,1996,spending,Parks and recreation,environment,parks,0.0,6.2,-6.2,2704,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_1998_natpark,General Social Survey,https://gss.norc.org,1998,spending,Parks and recreation,environment,parks,0.0,6.4,-6.4,2700,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_2000_natpark,General Social Survey,https://gss.norc.org,2000,spending,Parks and recreation,environment,parks,0.0,5.8,-5.8,2693,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_2002_natpark,General Social Survey,https://gss.norc.org,2002,spending,Parks and recreation,environment,parks,0.0,5.5,-5.5,2685,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_2004_natpark,General Social Survey,https://gss.norc.org,2004,spending,Parks and recreation,environment,parks,0.0,6.9,-6.9,2755,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_2006_natpark,General Social Survey,https://gss.norc.org,2006,spending,Parks and recreation,environment,parks,0.0,6.5,-6.5,2920,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_2008_natpark,General Social Survey,https://gss.norc.org,2008,spending,Parks and recreation,environment,parks,0.0,5.5,-5.5,1977,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_2010_natpark,General Social Survey,https://gss.norc.org,2010,spending,Parks and recreation,environment,parks,0.0,6.4,-6.4,2002,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_2012_natpark,General Social Survey,https://gss.norc.org,2012,spending,Parks and recreation,environment,parks,0.0,6.1,-6.1,1922,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_2014_natpark,General Social Survey,https://gss.norc.org,2014,spending,Parks and recreation,environment,parks,0.0,6.4,-6.4,2489,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_2016_natpark,General Social Survey,https://gss.norc.org,2016,spending,Parks and recreation,environment,parks,0.0,6.1,-6.1,2817,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_2018_natpark,General Social Survey,https://gss.norc.org,2018,spending,Parks and recreation,environment,parks,0.0,4.5,-4.5,2288,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_2021_natpark,General Social Survey,https://gss.norc.org,2021,spending,Parks and recreation,environment,parks,0.0,4.0,-4.0,4002,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_2022_natpark,General Social Survey,https://gss.norc.org,2022,spending,Parks and recreation,environment,parks,0.0,5.1,-5.1,3478,in_person,adults,,gss;environment;parks;natpark,GSS variable: natpark. Weighted by wtssall. US adults 18+.
GSS_2000_natchld,General Social Survey,https://gss.norc.org,2000,spending,Assistance for childcare,family,childcare,0.0,5.5,-5.5,2577,in_person,adults,,gss;family;childcare;natchld,GSS variable: natchld. Weighted by wtssall. US adults 18+.
GSS_2002_natchld,General Social Survey,https://gss.norc.org,2002,spending,Assistance for childcare,family,childcare,0.0,7.7,-7.7,2593,in_person,adults,,gss;family;childcare;natchld,GSS variable: natchld. Weighted by wtssall. US adults 18+.
GSS_2004_natchld,General Social Survey,https://gss.norc.org,2004,spending,Assistance for childcare,family,childcare,0.0,6.8,-6.8,2631,in_person,adults,,gss;family;childcare;natchld,GSS variable: natchld. Weighted by wtssall. US adults 18+.
GSS_2006_natchld,General Social Survey,https://gss.norc.org,2006,spending,Assistance for childcare,family,childcare,0.0,7.7,-7.7,2758,in_person,adults,,gss;family;childcare;natchld,GSS variable: natchld. Weighted by wtssall. US adults 18+.
GSS_2008_natchld,General Social Survey,https://gss.norc.org,2008,spending,Assistance for childcare,family,childcare,0.0,6.7,-6.7,1871,in_person,adults,,gss;family;childcare;natchld,GSS variable: natchld. Weighted by wtssall. US adults 18+.
GSS_2010_natchld,General Social Survey,https://gss.norc.org,2010,spending,Assistance for childcare,family,childcare,0.0,7.8,-7.8,1894,in_person,adults,,gss;family;childcare;natchld,GSS variable: natchld. Weighted by wtssall. US adults 18+.
GSS_2012_natchld,General Social Survey,https://gss.norc.org,2012,spending,Assistance for childcare,family,childcare,0.0,9.5,-9.5,1818,in_person,adults,,gss;family;childcare;natchld,GSS variable: natchld. Weighted by wtssall. US adults 18+.
GSS_2014_natchld,General Social Survey,https://gss.norc.org,2014,spending,Assistance for childcare,family,childcare,0.0,9.0,-9.0,2351,in_person,adults,,gss;family;childcare;natchld,GSS variable: natchld. Weighted by wtssall. US adults 18+.
GSS_2016_natchld,General Social Survey,https://gss.norc.org,2016,spending,Assistance for childcare,family,childcare,0.0,6.0,-6.0,2700,in_person,adults,,gss;family;childcare;natchld,GSS variable: natchld. Weighted by wtssall. US adults 18+.
GSS_2018_natchld,General Social Survey,https://gss.norc.org,2018,spending,Assistance for childcare,family,childcare,0.0,5.6,-5.6,2215,in_person,adults,,gss;family;childcare;natchld,GSS variable: natchld. Weighted by wtssall. US adults 18+.
GSS_2021_natchld,General Social Survey,https://gss.norc.org,2021,spending,Assistance for childcare,family,childcare,0.0,8.1,-8.1,3984,in_person,adults,,gss;family;childcare;natchld,GSS variable: natchld. Weighted by wtssall. US adults 18+.
GSS_2022_natchld,General Social Survey,https://gss.norc.org,2022,spending,Assistance for childcare,family,childcare,0.0,7.0,-7.0,3413,in_person,adults,,gss;family;childcare;natchld,GSS variable: natchld. Weighted by wtssall. US adults 18+.
GSS_2024_natchld,General Social Survey,https://gss.norc.org,2024,spending,Assistance for childcare,family,childcare,0.0,8.0,-8.0,3191,in_person,adults,,gss;family;childcare;natchld,GSS variable: natchld. Weighted by wtssall. US adults 18+.
GSS_2002_natsci,General Social Survey,https://gss.norc.org,2002,spending,Supporting scientific research,technology,science,0.0,13.9,-13.9,1266,in_person,adults,,gss;technology;science;natsci,GSS variable: natsci. Weighted by wtssall. US adults 18+.
GSS_2004_natsci,General Social Survey,https://gss.norc.org,2004,spending,Supporting scientific research,technology,science,0.0,12.4,-12.4,1325,in_person,adults,,gss;technology;science;natsci,GSS variable: natsci. Weighted by wtssall. US adults 18+.
GSS_2006_natsci,General Social Survey,https://gss.norc.org,2006,spending,Supporting scientific research,technology,science,0.0,12.6,-12.6,2786,in_person,adults,,gss;technology;science;natsci,GSS variable: natsci. Weighted by wtssall. US adults 18+.
GSS_2008_natsci,General Social Survey,https://gss.norc.org,2008,spending,Supporting scientific research,technology,science,0.0,12.2,-12.2,1875,in_person,adults,,gss;technology;science;natsci,GSS variable: natsci. Weighted by wtssall. US adults 18+.
GSS_2010_natsci,General Social Survey,https://gss.norc.org,2010,spending,Supporting scientific research,technology,science,0.0,12.7,-12.7,1900,in_person,adults,,gss;technology;science;natsci,GSS variable: natsci. Weighted by wtssall. US adults 18+.
GSS_2012_natsci,General Social Survey,https://gss.norc.org,2012,spending,Supporting scientific research,technology,science,0.0,13.7,-13.7,1824,in_person,adults,,gss;technology;science;natsci,GSS variable: natsci. Weighted by wtssall. US adults 18+.
GSS_2014_natsci,General Social Survey,https://gss.norc.org,2014,spending,Supporting scientific research,technology,science,0.0,12.2,-12.2,2361,in_person,adults,,gss;technology;science;natsci,GSS variable: natsci. Weighted by wtssall. US adults 18+.
GSS_2016_natsci,General Social Survey,https://gss.norc.org,2016,spending,Supporting scientific research,technology,science,0.0,11.4,-11.4,2687,in_person,adults,,gss;technology;science;natsci,GSS variable: natsci. Weighted by wtssall. US adults 18+.
GSS_2018_natsci,General Social Survey,https://gss.norc.org,2018,spending,Supporting scientific research,technology,science,0.0,8.9,-8.9,2209,in_person,adults,,gss;technology;science;natsci,GSS variable: natsci. Weighted by wtssall. US adults 18+.
GSS_2021_natsci,General Social Survey,https://gss.norc.org,2021,spending,Supporting scientific research,technology,science,0.0,7.6,-7.6,3996,in_person,adults,,gss;technology;science;natsci,GSS variable: natsci. Weighted by wtssall. US adults 18+.
GSS_2022_natsci,General Social Survey,https://gss.norc.org,2022,spending,Supporting scientific research,technology,science,0.0,10.5,-10.5,3387,in_person,adults,,gss;technology;science;natsci,GSS variable: natsci. Weighted by wtssall. US adults 18+.
GSS_2024_natsci,General Social Survey,https://gss.norc.org,2024,spending,Supporting scientific research,technology,science,0.0,12.6,-12.6,3140,in_person,adults,,gss;technology;science;natsci,GSS variable: natsci. Weighted by wtssall. US adults 18+.
GSS_2010_natenrgy,General Social Survey,https://gss.norc.org,2010,spending,Developing alternative energy sources,climate,energy,0.0,8.1,-8.1,1961,in_person,adults,,gss;climate;energy;natenrgy,GSS variable: natenrgy. Weighted by wtssall. US adults 18+.
GSS_2012_natenrgy,General Social Survey,https://gss.norc.org,2012,spending,Developing alternative energy sources,climate,energy,0.0,10.3,-10.3,1881,in_person,adults,,gss;climate;energy;natenrgy,GSS variable: natenrgy. Weighted by wtssall. US adults 18+.
GSS_2014_natenrgy,General Social Survey,https://gss.norc.org,2014,spending,Developing alternative energy sources,climate,energy,0.0,10.5,-10.5,2441,in_person,adults,,gss;climate;energy;natenrgy,GSS variable: natenrgy. Weighted by wtssall. US adults 18+.
GSS_2016_natenrgy,General Social Survey,https://gss.norc.org,2016,spending,Developing alternative energy sources,climate,energy,0.0,9.1,-9.1,2743,in_person,adults,,gss;climate;energy;natenrgy,GSS variable: natenrgy. Weighted by wtssall. US adults 18+.
GSS_2018_natenrgy,General Social Survey,https://gss.norc.org,2018,spending,Developing alternative energy sources,climate,energy,0.0,7.6,-7.6,2234,in_person,adults,,gss;climate;energy;natenrgy,GSS variable: natenrgy. Weighted by wtssall. US adults 18+.
GSS_2021_natenrgy,General Social Survey,https://gss.norc.org,2021,spending,Developing alternative energy sources,climate,energy,0.0,10.5,-10.5,4008,in_person,adults,,gss;climate;energy;natenrgy,GSS variable: natenrgy. Weighted by wtssall. US adults 18+.
GSS_2022_natenrgy,General Social Survey,https://gss.norc.org,2022,spending,Developing alternative energy sources,climate,energy,0.0,13.8,-13.8,3424,in_person,adults,,gss;climate;energy;natenrgy,GSS variable: natenrgy. Weighted by wtssall. US adults 18+.
